flight_id,timestamp,latitude,longitude,altitude_m,speed_mps,step
FLT-00059,2023-04-08 01:24:46,-1.714105,29.947931,123.3,20.64,86
FLT-00059,2023-04-08 01:25:16,-1.710752,29.952201,122.1,23.72,87
FLT-00059,2023-04-08 01:25:46,-1.704967,29.957071,121.4,22.22,88
FLT-00059,2023-04-08 01:26:16,-1.700853,29.961053,115.1,23.19,89
FLT-00059,2023-04-08 01:26:46,-1.698519,29.965431,118.7,22.51,90
FLT-00059,2023-04-08 01:27:16,-1.691681,29.968924,121.6,23.67,91
FLT-00059,2023-04-08 01:27:46,-1.689305,29.97112,122.5,20.7,92
FLT-00059,2023-04-08 01:28:16,-1.68459,29.974905,121.0,22.32,93
FLT-00059,2023-04-08 01:28:46,-1.681306,29.97851,117.5,21.75,94
FLT-00059,2023-04-08 01:29:16,-1.676099,29.982706,127.8,23.15,95
FLT-00059,2023-04-08 01:29:46,-1.669443,29.987662,119.9,20.85,96
FLT-00059,2023-04-08 01:30:16,-1.666985,29.991436,119.5,21.73,97
FLT-00059,2023-04-08 01:30:46,-1.662099,29.995233,121.2,22.41,98
FLT-00059,2023-04-08 01:31:16,-1.657667,29.999502,117.4,21.91,99
FLT-00059,2023-04-08 01:31:46,-1.653783,30.002677,119.7,19.55,100
FLT-00059,2023-04-08 01:32:16,-1.648148,30.00705,118.6,23.81,101
FLT-00059,2023-04-08 01:32:46,-1.646837,30.010421,121.6,23.06,102
FLT-00059,2023-04-08 01:33:16,-1.641961,30.014995,124.6,20.96,103
FLT-00059,2023-04-08 01:33:46,-1.636793,30.016117,117.4,21.16,104
FLT-00059,2023-04-08 01:34:16,-1.632912,30.020933,120.1,23.42,105
FLT-00059,2023-04-08 01:34:46,-1.62793,30.026318,117.1,23.68,106
FLT-00059,2023-04-08 01:35:16,-1.623977,30.030288,125.1,22.43,107
FLT-00059,2023-04-08 01:35:46,-1.619539,30.033571,124.7,22.06,108
FLT-00059,2023-04-08 01:36:16,-1.614295,30.038672,116.0,23.41,109
FLT-00059,2023-04-08 01:36:46,-1.610669,30.04091,118.3,19.91,110
FLT-00059,2023-04-08 01:37:16,-1.605962,30.046532,124.0,22.39,111
FLT-00059,2023-04-08 01:37:46,-1.603841,30.049405,120.8,18.66,112
FLT-00059,2023-04-08 01:38:16,-1.597421,30.052391,116.2,21.58,113
FLT-00059,2023-04-08 01:38:46,-1.594597,30.056607,118.8,25.14,114
FLT-00059,2023-04-08 01:39:16,-1.588835,30.061236,124.3,24.65,115
FLT-00059,2023-04-08 01:39:46,-1.586558,30.064779,121.8,22.53,116
FLT-00059,2023-04-08 01:40:16,-1.587215,30.063926,118.2,20.77,117
FLT-00059,2023-04-08 01:40:46,-1.587098,30.061334,120.3,22.08,118
FLT-00059,2023-04-08 01:41:16,-1.594453,30.056367,118.9,20.88,119
FLT-00059,2023-04-08 01:41:46,-1.597061,30.054217,121.1,22.82,120
FLT-00059,2023-04-08 01:42:16,-1.602424,30.04917,115.7,22.87,121
FLT-00059,2023-04-08 01:42:46,-1.609216,30.047358,117.1,21.75,122
FLT-00059,2023-04-08 01:43:16,-1.610975,30.041104,118.3,19.48,123
FLT-00059,2023-04-08 01:43:46,-1.61519,30.036455,122.0,20.49,124
FLT-00059,2023-04-08 01:44:16,-1.619783,30.035462,120.0,21.51,125
FLT-00059,2023-04-08 01:44:46,-1.62369,30.028924,121.2,18.61,126
FLT-00059,2023-04-08 01:45:16,-1.628513,30.025738,121.4,21.46,127
FLT-00059,2023-04-08 01:45:46,-1.633514,30.022776,116.6,24.43,128
FLT-00059,2023-04-08 01:46:16,-1.63711,30.017985,117.3,22.65,129
FLT-00059,2023-04-08 01:46:46,-1.641631,30.01477,114.9,22.69,130
FLT-00059,2023-04-08 01:47:16,-1.645214,30.010961,120.6,22.29,131
FLT-00059,2023-04-08 01:47:46,-1.650293,30.006846,119.8,21.74,132
FLT-00059,2023-04-08 01:48:16,-1.654755,30.004008,115.3,20.96,133
FLT-00059,2023-04-08 01:48:46,-1.659459,29.998611,118.4,21.49,134
FLT-00059,2023-04-08 01:49:16,-1.661727,29.994913,116.1,24.32,135
FLT-00059,2023-04-08 01:49:46,-1.666268,29.992222,120.6,22.17,136
FLT-00059,2023-04-08 01:50:16,-1.671736,29.985633,121.4,21.33,137
FLT-00059,2023-04-08 01:50:46,-1.674628,29.982666,117.0,20.44,138
FLT-00059,2023-04-08 01:51:16,-1.681735,29.979366,116.9,22.88,139
FLT-00059,2023-04-08 01:51:46,-1.684856,29.974614,116.8,20.14,140
FLT-00059,2023-04-08 01:52:16,-1.688399,29.972197,120.0,23.22,141
FLT-00059,2023-04-08 01:52:46,-1.691921,29.969261,124.0,19.96,142
FLT-00059,2023-04-08 01:53:16,-1.697711,29.964165,120.7,21.32,143
FLT-00059,2023-04-08 01:53:46,-1.70146,29.960137,120.4,25.22,144
FLT-00059,2023-04-08 01:54:16,-1.707417,29.956102,120.5,22.02,145
FLT-00059,2023-04-08 01:54:46,-1.709157,29.952786,125.6,20.74,146
FLT-00059,2023-04-08 01:55:16,-1.714683,29.949601,119.4,18.84,147
FLT-00059,2023-04-08 01:55:46,-1.720218,29.944251,122.0,22.79,148
FLT-00059,2023-04-08 01:56:16,-1.722029,29.940414,119.8,21.15,149
FLT-00059,2023-04-08 01:56:46,-1.72783,29.938312,124.8,22.57,150
FLT-00059,2023-04-08 01:57:16,-1.731272,29.933145,119.5,22.46,151
FLT-00059,2023-04-08 01:57:46,-1.73612,29.928563,119.7,21.89,152
FLT-00059,2023-04-08 01:58:16,-1.740728,29.926347,123.3,19.98,153
FLT-00059,2023-04-08 01:58:46,-1.744069,29.919661,118.0,21.9,154
FLT-00059,2023-04-08 01:59:16,-1.75058,29.917707,116.3,21.64,155
FLT-00059,2023-04-08 01:59:46,-1.753577,29.914825,122.6,21.16,156
FLT-00059,2023-04-08 02:00:16,-1.757681,29.910603,124.3,21.36,157
FLT-00059,2023-04-08 02:00:46,-1.761778,29.906458,122.9,21.17,158
FLT-00059,2023-04-08 02:01:16,-1.765296,29.903482,123.5,21.09,159
FLT-00059,2023-04-08 02:01:46,-1.77045,29.900099,121.3,23.34,160
FLT-00059,2023-04-08 02:02:16,-1.772693,29.895959,118.9,19.95,161
FLT-00059,2023-04-08 02:02:46,-1.77979,29.891243,119.4,19.78,162
FLT-00059,2023-04-08 02:03:16,-1.783013,29.88861,119.7,24.83,163
FLT-00059,2023-04-08 02:03:46,-1.786697,29.881619,117.2,22.25,164
FLT-00059,2023-04-08 02:04:16,-1.790977,29.877618,113.1,22.6,165
FLT-00059,2023-04-08 02:04:46,-1.794721,29.875768,119.4,24.87,166
FLT-00059,2023-04-08 02:05:16,-1.801262,29.871368,125.8,21.11,167
FLT-00059,2023-04-08 02:05:46,-1.802358,29.865796,114.6,21.43,168
FLT-00059,2023-04-08 02:06:16,-1.809529,29.864705,117.6,21.22,169
FLT-00059,2023-04-08 02:06:46,-1.812207,29.860159,114.0,20.49,170
FLT-00059,2023-04-08 02:07:16,-1.816868,29.857245,117.8,22.46,171
FLT-00059,2023-04-08 02:07:46,-1.82168,29.8515,120.7,22.6,172
FLT-00059,2023-04-08 02:08:16,-1.826021,29.849838,117.9,20.45,173
FLT-00059,2023-04-08 02:08:46,-1.830545,29.845776,121.4,21.4,174
FLT-00059,2023-04-08 02:09:16,-1.835559,29.838765,122.4,21.49,175
FLT-00059,2023-04-08 02:09:46,-1.838831,29.837473,116.8,22.25,176
FLT-00059,2023-04-08 02:10:16,-1.843206,29.831245,123.7,19.11,177
FLT-00059,2023-04-08 02:10:46,-1.84684,29.83009,123.5,24.85,178
FLT-00059,2023-04-08 02:11:16,-1.851412,29.826457,118.0,21.52,179
FLT-00059,2023-04-08 02:11:46,-1.856182,29.822184,117.2,23.07,180
FLT-00059,2023-04-08 02:12:16,-1.859874,29.816844,120.4,19.16,181
FLT-00059,2023-04-08 02:12:46,-1.862058,29.813346,126.4,22.87,182
FLT-00059,2023-04-08 02:13:16,-1.869808,29.812101,117.6,23.02,183
FLT-00059,2023-04-08 02:13:46,-1.874794,29.806115,119.5,21.56,184
FLT-00059,2023-04-08 02:14:16,-1.876233,29.801365,124.2,22.04,185
FLT-00059,2023-04-08 02:14:46,-1.882124,29.796741,114.7,19.79,186
FLT-00059,2023-04-08 02:15:16,-1.887062,29.793066,122.4,19.37,187
FLT-00059,2023-04-08 02:15:46,-1.889224,29.788637,117.5,22.94,188
FLT-00059,2023-04-08 02:16:16,-1.895775,29.786948,119.1,22.48,189
FLT-00059,2023-04-08 02:16:46,-1.897216,29.783185,117.1,23.95,190
FLT-00059,2023-04-08 02:17:16,-1.902446,29.779912,119.1,22.34,191
FLT-00059,2023-04-08 02:17:46,-1.905738,29.77486,118.6,21.53,192
FLT-00059,2023-04-08 02:18:16,-1.910541,29.771384,123.5,20.98,193
FLT-00059,2023-04-08 02:18:46,-1.9162,29.766418,121.0,22.08,194
FLT-00059,2023-04-08 02:19:16,-1.920244,29.764281,116.7,24.43,195
FLT-00059,2023-04-08 02:19:46,-1.924011,29.758769,120.5,25.6,196
FLT-00059,2023-04-08 02:20:16,-1.929562,29.756531,121.6,23.21,197
FLT-00059,2023-04-08 02:20:46,-1.931915,29.753609,120.4,21.77,198
FLT-00059,2023-04-08 02:21:16,-1.936714,29.748605,114.9,20.84,199
FLT-00059,2023-04-08 02:21:46,-1.942864,29.743683,122.0,22.13,200
FLT-00059,2023-04-08 02:22:16,-1.944337,29.740607,117.0,20.16,201
FLT-00059,2023-04-08 02:22:46,-1.950324,29.736211,123.1,21.42,202
FLT-00059,2023-04-08 02:23:16,-1.952652,29.732637,122.8,23.99,203
FLT-00059,2023-04-08 02:23:46,-1.960195,29.728551,120.8,21.28,204
FLT-00059,2023-04-08 02:24:16,-1.964387,29.723166,117.2,22.16,205
FLT-00059,2023-04-08 02:24:46,-1.968793,29.721065,119.6,23.44,206
FLT-00059,2023-04-08 02:25:16,-1.971124,29.716465,121.2,20.94,207
FLT-00059,2023-04-08 02:25:46,-1.975187,29.713098,119.4,23.53,208
FLT-00059,2023-04-08 02:26:16,-1.978948,29.709208,124.8,21.58,209
FLT-00059,2023-04-08 02:26:46,-1.983767,29.70484,115.8,22.32,210
FLT-00059,2023-04-08 02:27:16,-1.989275,29.703409,115.6,21.58,211
FLT-00059,2023-04-08 02:27:46,-1.994065,29.698176,121.2,20.71,212
FLT-00059,2023-04-08 02:28:16,-1.997251,29.69265,119.4,23.61,213
FLT-00059,2023-04-08 02:28:46,-2.001706,29.691077,117.6,19.36,214
FLT-00059,2023-04-08 02:29:16,-2.006997,29.68537,118.0,23.15,215
FLT-00059,2023-04-08 02:29:46,-2.009425,29.683534,113.8,22.19,216
FLT-00059,2023-04-08 02:30:16,-2.014827,29.67888,116.4,22.38,217
FLT-00059,2023-04-08 02:30:46,-2.018733,29.677826,122.2,22.51,218
FLT-00059,2023-04-08 02:31:16,-2.022005,29.669925,117.0,22.59,219
FLT-00059,2023-04-08 02:31:46,-2.02806,29.667278,115.5,22.8,220
FLT-00059,2023-04-08 02:32:16,-2.028461,29.66206,121.3,23.71,221
FLT-00059,2023-04-08 02:32:46,-2.037693,29.659838,125.6,21.99,222
FLT-00059,2023-04-08 02:33:16,-2.042415,29.655361,127.5,20.76,223
FLT-00059,2023-04-08 02:33:46,-2.043625,29.650414,116.4,21.94,224
FLT-00059,2023-04-08 02:34:16,-2.05006,29.648604,121.0,19.62,225
FLT-00059,2023-04-08 02:34:46,-2.053195,29.643859,119.7,21.66,226
FLT-00059,2023-04-08 02:35:16,-2.057169,29.639076,117.5,21.73,227
FLT-00059,2023-04-08 02:35:46,-2.061001,29.637674,118.1,22.66,228
FLT-00059,2023-04-08 02:36:16,-2.0665,29.632394,118.9,19.09,229
FLT-00059,2023-04-08 02:36:46,-2.070298,29.627375,120.9,22.28,230
FLT-00059,2023-04-08 02:37:16,-2.073546,29.623483,120.4,23.81,231
FLT-00059,2023-04-08 02:37:46,-2.079824,29.619709,122.3,20.24,232
FLT-00059,2023-04-08 02:38:16,-2.085148,29.616328,116.8,22.76,233
FLT-00060,2023-08-27 04:20:00,-2.08349,29.617139,117.9,20.77,0
FLT-00060,2023-08-27 04:20:30,-2.085983,29.611589,120.8,20.3,1
FLT-00060,2023-08-27 04:21:00,-2.087603,29.604566,116.2,21.16,2
FLT-00060,2023-08-27 04:21:30,-2.090975,29.600944,123.7,20.62,3
FLT-00060,2023-08-27 04:22:00,-2.094287,29.597014,121.0,23.18,4
FLT-00060,2023-08-27 04:22:30,-2.095378,29.589479,115.1,24.12,5
FLT-00060,2023-08-27 04:23:00,-2.098499,29.586284,123.7,21.19,6
FLT-00060,2023-08-27 04:23:30,-2.100381,29.578423,127.7,21.17,7
FLT-00060,2023-08-27 04:24:00,-2.102238,29.575215,118.4,22.76,8
FLT-00060,2023-08-27 04:24:30,-2.103095,29.56917,123.4,24.62,9
FLT-00060,2023-08-27 04:25:00,-2.107425,29.563409,118.0,20.55,10
FLT-00060,2023-08-27 04:25:30,-2.109357,29.558679,119.4,23.79,11
FLT-00060,2023-08-27 04:26:00,-2.110479,29.553577,116.8,21.66,12
FLT-00060,2023-08-27 04:26:30,-2.115272,29.546259,118.4,23.42,13
FLT-00060,2023-08-27 04:27:00,-2.117778,29.542735,119.0,21.32,14
FLT-00060,2023-08-27 04:27:30,-2.11848,29.539252,121.4,22.33,15
FLT-00060,2023-08-27 04:28:00,-2.123941,29.528532,114.7,21.14,16
FLT-00060,2023-08-27 04:28:30,-2.124109,29.527789,123.5,17.66,17
FLT-00060,2023-08-27 04:29:00,-2.127109,29.520977,116.3,20.88,18
FLT-00060,2023-08-27 04:29:30,-2.129956,29.516068,115.0,21.75,19
FLT-00060,2023-08-27 04:30:00,-2.131021,29.512195,121.3,18.89,20
FLT-00060,2023-08-27 04:30:30,-2.135459,29.505532,117.0,22.75,21
FLT-00060,2023-08-27 04:31:00,-2.135658,29.499975,121.6,22.27,22
FLT-00060,2023-08-27 04:31:30,-2.13773,29.494556,118.1,21.23,23
FLT-00060,2023-08-27 04:32:00,-2.143527,29.4887,119.4,19.99,24
FLT-00060,2023-08-27 04:32:30,-2.145073,29.486071,122.5,22.22,25
FLT-00060,2023-08-27 04:33:00,-2.148465,29.478787,120.7,21.23,26
FLT-00060,2023-08-27 04:33:30,-2.14774,29.473224,119.5,20.68,27
FLT-00060,2023-08-27 04:34:00,-2.148817,29.467247,117.0,21.05,28
FLT-00060,2023-08-27 04:34:30,-2.152225,29.463265,118.0,25.11,29
FLT-00060,2023-08-27 04:35:00,-2.155009,29.457968,119.4,19.74,30
FLT-00060,2023-08-27 04:35:30,-2.157378,29.451298,127.0,22.97,31
FLT-00060,2023-08-27 04:36:00,-2.161506,29.447811,117.8,19.42,32
FLT-00060,2023-08-27 04:36:30,-2.163,29.441948,121.4,22.39,33
FLT-00060,2023-08-27 04:37:00,-2.164336,29.43841,119.3,22.57,34
FLT-00060,2023-08-27 04:37:30,-2.166455,29.432765,118.7,22.82,35
FLT-00060,2023-08-27 04:38:00,-2.170093,29.4263,119.6,22.69,36
FLT-00060,2023-08-27 04:38:30,-2.172926,29.421609,123.5,21.96,37
FLT-00060,2023-08-27 04:39:00,-2.173404,29.415748,122.9,21.02,38
FLT-00060,2023-08-27 04:39:30,-2.178006,29.411446,120.0,20.98,39
FLT-00060,2023-08-27 04:40:00,-2.178579,29.40651,122.2,22.19,40
FLT-00060,2023-08-27 04:40:30,-2.181787,29.398758,120.0,20.89,41
FLT-00060,2023-08-27 04:41:00,-2.18649,29.3957,121.9,21.12,42
FLT-00060,2023-08-27 04:41:30,-2.186863,29.390704,120.9,22.25,43
FLT-00060,2023-08-27 04:42:00,-2.188835,29.383364,120.4,23.07,44
FLT-00060,2023-08-27 04:42:30,-2.189821,29.377963,120.8,20.96,45
FLT-00060,2023-08-27 04:43:00,-2.194423,29.370967,119.0,22.06,46
FLT-00060,2023-08-27 04:43:30,-2.196845,29.368865,121.9,23.86,47
FLT-00060,2023-08-27 04:44:00,-2.198078,29.362322,115.9,25.19,48
FLT-00060,2023-08-27 04:44:30,-2.201585,29.35784,119.8,22.66,49
FLT-00060,2023-08-27 04:45:00,-2.202522,29.353394,122.5,22.68,50
FLT-00060,2023-08-27 04:45:30,-2.203527,29.346696,116.4,21.98,51
FLT-00060,2023-08-27 04:46:00,-2.208355,29.341095,120.9,23.64,52
FLT-00060,2023-08-27 04:46:30,-2.210349,29.336743,124.5,20.81,53
FLT-00060,2023-08-27 04:47:00,-2.214552,29.331423,119.0,22.16,54
FLT-00060,2023-08-27 04:47:30,-2.216902,29.32585,116.3,18.42,55
FLT-00060,2023-08-27 04:48:00,-2.21875,29.319368,121.4,20.94,56
FLT-00060,2023-08-27 04:48:30,-2.218842,29.31415,118.3,24.66,57
FLT-00060,2023-08-27 04:49:00,-2.224152,29.310252,121.1,21.87,58
FLT-00060,2023-08-27 04:49:30,-2.225068,29.30516,121.7,19.85,59
FLT-00060,2023-08-27 04:50:00,-2.228584,29.300013,118.5,22.06,60
FLT-00060,2023-08-27 04:50:30,-2.229121,29.294321,118.1,22.82,61
FLT-00060,2023-08-27 04:51:00,-2.233786,29.287744,122.9,20.72,62
FLT-00060,2023-08-27 04:51:30,-2.234939,29.284565,119.2,23.75,63
FLT-00060,2023-08-27 04:52:00,-2.237611,29.276484,120.2,21.76,64
FLT-00060,2023-08-27 04:52:30,-2.238758,29.271954,117.3,23.96,65
FLT-00060,2023-08-27 04:53:00,-2.241525,29.26815,122.1,24.5,66
FLT-00060,2023-08-27 04:53:30,-2.24548,29.263918,118.9,22.03,67
FLT-00060,2023-08-27 04:54:00,-2.24628,29.25779,120.3,22.11,68
FLT-00060,2023-08-27 04:54:30,-2.249005,29.253532,122.7,18.82,69
FLT-00060,2023-08-27 04:55:00,-2.253479,29.246311,122.2,22.22,70
FLT-00060,2023-08-27 04:55:30,-2.25167,29.240867,123.7,20.5,71
FLT-00060,2023-08-27 04:56:00,-2.257291,29.238346,124.2,22.56,72
FLT-00060,2023-08-27 04:56:30,-2.258189,29.229468,116.5,20.34,73
FLT-00060,2023-08-27 04:57:00,-2.261388,29.224898,121.9,20.01,74
FLT-00060,2023-08-27 04:57:30,-2.263299,29.219422,117.5,19.99,75
FLT-00060,2023-08-27 04:58:00,-2.266307,29.215236,115.4,20.71,76
FLT-00060,2023-08-27 04:58:30,-2.26741,29.211342,124.0,19.63,77
FLT-00060,2023-08-27 04:59:00,-2.269674,29.204114,117.0,18.49,78
FLT-00060,2023-08-27 04:59:30,-2.27124,29.199417,123.9,26.03,79
FLT-00060,2023-08-27 05:00:00,-2.275943,29.194034,121.9,23.62,80
FLT-00060,2023-08-27 05:00:30,-2.277862,29.18992,116.2,23.71,81
FLT-00060,2023-08-27 05:01:00,-2.281621,29.182823,119.2,23.42,82
FLT-00060,2023-08-27 05:01:30,-2.282528,29.177354,123.5,19.56,83
FLT-00060,2023-08-27 05:02:00,-2.285671,29.174413,122.3,24.48,84
FLT-00060,2023-08-27 05:02:30,-2.286666,29.165278,119.0,21.55,85
FLT-00060,2023-08-27 05:03:00,-2.289197,29.162693,115.2,20.91,86
FLT-00060,2023-08-27 05:03:30,-2.292737,29.156773,117.0,23.06,87
FLT-00060,2023-08-27 05:04:00,-2.294972,29.150372,118.9,19.45,88
FLT-00060,2023-08-27 05:04:30,-2.296245,29.148246,121.0,23.49,89
FLT-00060,2023-08-27 05:05:00,-2.299435,29.143687,124.3,22.75,90
FLT-00060,2023-08-27 05:05:30,-2.301313,29.134913,113.8,24.43,91
FLT-00060,2023-08-27 05:06:00,-2.303938,29.131725,121.6,18.4,92
FLT-00060,2023-08-27 05:06:30,-2.30545,29.124245,116.6,24.35,93
FLT-00060,2023-08-27 05:07:00,-2.30933,29.120008,123.1,21.71,94
FLT-00060,2023-08-27 05:07:30,-2.31099,29.112698,118.3,21.02,95
FLT-00060,2023-08-27 05:08:00,-2.313286,29.108418,117.1,22.85,96
FLT-00060,2023-08-27 05:08:30,-2.316135,29.101423,119.7,20.86,97
FLT-00060,2023-08-27 05:09:00,-2.320655,29.096882,119.2,24.34,98
FLT-00060,2023-08-27 05:09:30,-2.321344,29.093318,125.2,20.86,99
FLT-00060,2023-08-27 05:10:00,-2.323434,29.087442,120.5,18.15,100
FLT-00060,2023-08-27 05:10:30,-2.326178,29.083651,119.4,24.41,101
FLT-00060,2023-08-27 05:11:00,-2.327364,29.0774,118.1,21.95,102
FLT-00060,2023-08-27 05:11:30,-2.33035,29.071844,124.1,19.07,103
FLT-00060,2023-08-27 05:12:00,-2.333907,29.065295,120.5,23.56,104
FLT-00060,2023-08-27 05:12:30,-2.330819,29.071394,119.3,18.99,105
FLT-00060,2023-08-27 05:13:00,-2.328306,29.077985,119.3,22.65,106
FLT-00060,2023-08-27 05:13:30,-2.326272,29.083678,117.2,22.94,107
FLT-00060,2023-08-27 05:14:00,-2.320041,29.087836,119.2,22.17,108
FLT-00060,2023-08-27 05:14:30,-2.321437,29.092923,123.1,20.68,109
FLT-00060,2023-08-27 05:15:00,-2.31857,29.098022,121.4,21.46,110
FLT-00060,2023-08-27 05:15:30,-2.316608,29.10255,120.1,19.9,111
FLT-00060,2023-08-27 05:16:00,-2.314548,29.108526,118.6,24.1,112
FLT-00060,2023-08-27 05:16:30,-2.311373,29.11447,116.8,23.23,113
FLT-00060,2023-08-27 05:17:00,-2.31043,29.117288,121.0,21.61,114
FLT-00060,2023-08-27 05:17:30,-2.307518,29.126276,117.0,20.33,115
FLT-00060,2023-08-27 05:18:00,-2.304267,29.130219,116.5,22.21,116
FLT-00060,2023-08-27 05:18:30,-2.302521,29.136208,122.0,21.66,117
FLT-00060,2023-08-27 05:19:00,-2.301339,29.140643,119.7,20.11,118
FLT-00060,2023-08-27 05:19:30,-2.296168,29.145584,118.1,20.39,119
FLT-00060,2023-08-27 05:20:00,-2.294991,29.152295,122.4,21.46,120
FLT-00060,2023-08-27 05:20:30,-2.291911,29.157012,117.8,21.71,121
FLT-00060,2023-08-27 05:21:00,-2.292023,29.1641,117.4,19.37,122
FLT-00060,2023-08-27 05:21:30,-2.288446,29.16692,118.7,21.41,123
FLT-00060,2023-08-27 05:22:00,-2.285887,29.172933,119.6,22.41,124
FLT-00060,2023-08-27 05:22:30,-2.284609,29.1781,123.2,21.61,125
FLT-00060,2023-08-27 05:23:00,-2.280144,29.185049,119.4,21.53,126
FLT-00060,2023-08-27 05:23:30,-2.278589,29.188642,122.4,22.34,127
FLT-00060,2023-08-27 05:24:00,-2.275815,29.19235,122.9,22.85,128
FLT-00060,2023-08-27 05:24:30,-2.273054,29.200308,114.0,21.35,129
FLT-00060,2023-08-27 05:25:00,-2.270065,29.205444,116.9,22.31,130
FLT-00060,2023-08-27 05:25:30,-2.268148,29.207896,116.7,20.73,131
FLT-00060,2023-08-27 05:26:00,-2.264451,29.214779,118.9,23.69,132
FLT-00060,2023-08-27 05:26:30,-2.264327,29.219404,117.8,21.09,133
FLT-00060,2023-08-27 05:27:00,-2.262756,29.226452,124.2,23.25,134
FLT-00060,2023-08-27 05:27:30,-2.259968,29.230205,120.9,22.47,135
FLT-00060,2023-08-27 05:28:00,-2.255239,29.236056,117.4,21.98,136
FLT-00060,2023-08-27 05:28:30,-2.255142,29.242613,123.5,22.24,137
FLT-00060,2023-08-27 05:29:00,-2.251458,29.247163,118.9,22.51,138
FLT-00060,2023-08-27 05:29:30,-2.249314,29.253791,123.3,21.39,139
FLT-00060,2023-08-27 05:30:00,-2.249267,29.255456,123.8,23.28,140
FLT-00060,2023-08-27 05:30:30,-2.243531,29.26315,117.7,20.5,141
FLT-00060,2023-08-27 05:31:00,-2.241523,29.26977,117.1,19.74,142
FLT-00060,2023-08-27 05:31:30,-2.237279,29.272358,119.1,21.21,143
FLT-00060,2023-08-27 05:32:00,-2.235355,29.278564,120.7,18.86,144
FLT-00060,2023-08-27 05:32:30,-2.235259,29.28327,120.5,20.18,145
FLT-00060,2023-08-27 05:33:00,-2.23233,29.288963,120.9,20.68,146
FLT-00060,2023-08-27 05:33:30,-2.228483,29.294669,116.8,21.47,147
FLT-00060,2023-08-27 05:34:00,-2.229952,29.301022,120.1,24.48,148
FLT-00060,2023-08-27 05:34:30,-2.226308,29.303611,122.3,20.64,149
FLT-00060,2023-08-27 05:35:00,-2.223143,29.310563,126.6,21.6,150
FLT-00060,2023-08-27 05:35:30,-2.220293,29.31568,116.1,20.42,151
FLT-00060,2023-08-27 05:36:00,-2.217291,29.322026,121.7,23.41,152
FLT-00060,2023-08-27 05:36:30,-2.213477,29.325039,117.9,21.96,153
FLT-00060,2023-08-27 05:37:00,-2.211843,29.331509,117.8,19.49,154
FLT-00060,2023-08-27 05:37:30,-2.209075,29.338323,123.4,22.91,155
FLT-00060,2023-08-27 05:38:00,-2.209155,29.342443,122.8,20.96,156
FLT-00060,2023-08-27 05:38:30,-2.206151,29.346554,120.1,22.44,157
FLT-00060,2023-08-27 05:39:00,-2.201388,29.353009,122.2,20.84,158
FLT-00060,2023-08-27 05:39:30,-2.201966,29.357576,120.1,20.83,159
FLT-00060,2023-08-27 05:40:00,-2.200044,29.36308,115.7,21.97,160
FLT-00060,2023-08-27 05:40:30,-2.194509,29.368207,120.5,22.05,161
FLT-00060,2023-08-27 05:41:00,-2.193546,29.372793,125.3,23.04,162
FLT-00060,2023-08-27 05:41:30,-2.192506,29.377499,119.4,23.86,163
FLT-00060,2023-08-27 05:42:00,-2.18686,29.384265,124.2,23.16,164
FLT-00060,2023-08-27 05:42:30,-2.18515,29.388155,120.5,20.07,165
FLT-00060,2023-08-27 05:43:00,-2.183123,29.395514,115.5,21.13,166
FLT-00060,2023-08-27 05:43:30,-2.181355,29.400141,120.8,18.47,167
FLT-00060,2023-08-27 05:44:00,-2.179533,29.405916,117.0,22.5,168
FLT-00060,2023-08-27 05:44:30,-2.177286,29.411394,113.3,21.63,169
FLT-00060,2023-08-27 05:45:00,-2.174011,29.415156,114.2,20.82,170
FLT-00060,2023-08-27 05:45:30,-2.17331,29.422118,114.6,21.21,171
FLT-00060,2023-08-27 05:46:00,-2.169566,29.427284,117.6,24.23,172
FLT-00060,2023-08-27 05:46:30,-2.168193,29.433536,123.8,21.11,173
FLT-00060,2023-08-27 05:47:00,-2.16573,29.436445,110.4,23.18,174
FLT-00060,2023-08-27 05:47:30,-2.162157,29.442615,117.7,19.77,175
FLT-00060,2023-08-27 05:48:00,-2.159052,29.446153,120.6,23.8,176
FLT-00060,2023-08-27 05:48:30,-2.156696,29.453974,119.1,22.62,177
FLT-00060,2023-08-27 05:49:00,-2.15681,29.458311,120.5,20.56,178
FLT-00060,2023-08-27 05:49:30,-2.152602,29.462982,116.3,23.3,179
FLT-00060,2023-08-27 05:50:00,-2.151471,29.468147,123.3,19.62,180
FLT-00060,2023-08-27 05:50:30,-2.147081,29.47275,126.0,21.58,181
FLT-00060,2023-08-27 05:51:00,-2.146489,29.477868,115.7,21.97,182
FLT-00060,2023-08-27 05:51:30,-2.14372,29.483571,113.7,22.89,183
FLT-00060,2023-08-27 05:52:00,-2.14135,29.490969,114.9,23.32,184
FLT-00060,2023-08-27 05:52:30,-2.139992,29.495522,117.2,24.97,185
FLT-00060,2023-08-27 05:53:00,-2.137224,29.500593,121.0,24.16,186
FLT-00060,2023-08-27 05:53:30,-2.133373,29.504525,123.2,22.41,187
FLT-00060,2023-08-27 05:54:00,-2.129582,29.51132,118.1,21.85,188
FLT-00060,2023-08-27 05:54:30,-2.12918,29.514491,120.6,25.21,189
FLT-00060,2023-08-27 05:55:00,-2.12731,29.521182,120.6,19.72,190
FLT-00060,2023-08-27 05:55:30,-2.122739,29.526087,116.5,22.78,191
